"hotel","is_canceled","lead_time","arrival_date_year","arrival_date_month","arrival_date_week_number","arrival_date_day_of_month","stays_in_weekend_nights","stays_in_week_nights","adults","children","babies","meal","country","market_segment","distribution_channel","is_repeated_guest","previous_cancellations","previous_bookings_not_canceled","reserved_room_type","assigned_room_type","booking_changes","deposit_type","agent","company","days_in_waiting_list","customer_type","adr","required_car_parking_spaces","total_of_special_requests","reservation_status","reservation_status_date"
"City Hotel",1,89,2017,"June",26,29,1,3,2,0,0,"SC","GBR","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",120,0,0,"Canceled","2017-04-27"
"Resort Hotel",0,94,2017,"February",7,13,1,3,2,0,0,"HB","GBR","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","152","NULL",0,"Transient",62,0,0,"Check-Out","2017-02-17"
"City Hotel",0,150,2016,"September",40,25,2,0,2,0,0,"BB","ITA","Online TA","TA/TO",0,0,0,"A","A",2,"No Deposit","7","NULL",0,"Transient",91.48,0,1,"Check-Out","2016-09-27"
"City Hotel",0,36,2015,"October",42,13,0,3,2,0,0,"HB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","26","NULL",0,"Transient-Party",112,0,0,"Check-Out","2015-10-16"
"City Hotel",0,35,2016,"April",15,4,1,3,2,0,0,"BB","DEU","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","85","NULL",0,"Transient",85.5,0,0,"Check-Out","2016-04-08"
"City Hotel",0,4,2016,"November",49,29,0,3,2,0,0,"HB","ITA","Direct","Direct",0,0,0,"A","A",1,"No Deposit","14","NULL",0,"Transient",138.33,0,0,"Check-Out","2016-12-02"
"Resort Hotel",0,10,2015,"July",29,16,2,3,2,0,0,"BB","IRL","Direct","Direct",0,0,0,"D","D",0,"No Deposit","250","NULL",0,"Transient-Party",150.2,0,1,"Check-Out","2015-07-21"
"City Hotel",1,302,2016,"October",41,6,0,3,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,1,0,"A","A",0,"Non Refund","3","NULL",0,"Transient",105,0,0,"Canceled","2015-12-29"
"City Hotel",0,42,2016,"August",35,21,4,5,3,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",162.5,0,2,"Check-Out","2016-08-30"
"Resort Hotel",0,78,2015,"July",28,10,2,5,2,0,0,"HB","PRT","Online TA","TA/TO",0,0,0,"D","D",1,"No Deposit","240","NULL",0,"Transient",134.43,0,2,"Check-Out","2015-07-17"
"Resort Hotel",0,63,2016,"October",41,5,2,5,1,0,0,"BB","IRL","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",71.71,0,1,"Check-Out","2016-10-12"
"City Hotel",0,72,2015,"October",44,28,0,3,2,0,0,"BB","ISR","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","37","NULL",58,"Transient-Party",85.67,0,1,"Check-Out","2015-10-31"
"Resort Hotel",0,6,2017,"February",8,24,0,1,2,0,0,"BB","PRT","Direct","Direct",0,0,0,"D","E",0,"No Deposit","NULL","NULL",0,"Transient",61.2,1,1,"Check-Out","2017-02-25"
"City Hotel",1,16,2016,"May",23,29,1,0,2,0,0,"BB","GBR","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",111,0,0,"Canceled","2016-05-13"
"City Hotel",0,138,2016,"April",17,23,2,2,2,0,0,"BB","DEU","Online TA","TA/TO",0,0,0,"A","A",2,"No Deposit","9","NULL",0,"Transient",90.95,0,0,"Check-Out","2016-04-27"
"City Hotel",0,35,2017,"August",34,22,0,4,2,0,0,"BB","FRA","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","7","NULL",0,"Transient",131.8,0,1,"Check-Out","2017-08-26"
"City Hotel",1,295,2016,"April",18,28,0,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","1","NULL",0,"Transient",62,0,0,"Canceled","2015-10-21"
"Resort Hotel",0,68,2016,"May",23,30,1,1,2,0,0,"HB","FRA","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",97,1,1,"Check-Out","2016-06-01"
"Resort Hotel",1,245,2015,"September",39,25,0,1,2,0,0,"HB","PRT","Groups","TA/TO",0,1,0,"A","A",0,"Non Refund","248","NULL",0,"Transient",80,0,0,"Canceled","2015-07-31"
"Resort Hotel",0,185,2015,"September",39,21,1,1,2,0,0,"HB","FRA","Groups","TA/TO",0,0,0,"A","C",0,"No Deposit","208","NULL",0,"Transient-Party",90,0,0,"Check-Out","2015-09-23"
"Resort Hotel",0,86,2017,"June",26,30,0,2,2,0,0,"BB","PRT","Corporate","TA/TO",0,0,0,"G","G",2,"No Deposit","NULL","525",0,"Transient",127,1,0,"Check-Out","2017-07-02"
"Resort Hotel",1,125,2017,"March",10,9,2,4,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",42,0,2,"Canceled","2017-01-01"
"Resort Hotel",0,0,2016,"November",46,11,0,1,2,0,0,"BB","GBR","Direct","Direct",0,0,0,"A","A",0,"No Deposit","NULL","NULL",0,"Transient",65,0,0,"Check-Out","2016-11-12"
"Resort Hotel",0,69,2017,"February",8,25,2,5,2,0,0,"BB","BEL","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",53.14,0,2,"Check-Out","2017-03-04"
"City Hotel",1,75,2016,"March",12,17,1,3,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","6","NULL",0,"Transient",12,0,0,"Canceled","2016-02-03"
"City Hotel",1,112,2017,"April",14,4,0,2,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","NULL","385",0,"Transient",95,0,0,"Canceled","2017-01-20"
"Resort Hotel",0,73,2015,"July",31,30,2,7,2,0,0,"BB","IRL","Offline TA/TO","TA/TO",0,0,0,"D","D",0,"No Deposit","95","NULL",0,"Transient",123,0,0,"Check-Out","2015-08-08"
"City Hotel",1,116,2016,"February",10,28,2,1,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","134","NULL",0,"Transient-Party",1,0,0,"No-Show","2016-02-28"
"City Hotel",1,78,2017,"April",17,29,2,1,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","6","NULL",0,"Transient",90,0,0,"Canceled","2017-02-10"
"City Hotel",1,126,2016,"April",16,14,0,3,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","1","NULL",39,"Transient",65,0,0,"Canceled","2016-01-18"
"Resort Hotel",0,5,2015,"October",41,10,1,1,2,0,0,"BB","GBR","Online TA","TA/TO",0,0,0,"A","H",0,"No Deposit","240","NULL",0,"Transient",67.5,1,2,"Check-Out","2015-10-12"
"Resort Hotel",0,109,2015,"September",39,21,2,5,2,0,0,"BB","GBR","Offline TA/TO","TA/TO",0,0,0,"D","E",0,"No Deposit","40","NULL",0,"Contract",74.93,0,0,"Check-Out","2015-09-28"
"Resort Hotel",1,304,2017,"June",23,8,2,3,2,0,0,"HB","PRT","Groups","TA/TO",0,0,0,"A","A",1,"Non Refund","298","NULL",0,"Transient",94,0,0,"Canceled","2017-04-05"
"Resort Hotel",0,118,2015,"December",49,1,2,5,2,0,0,"BB","BEL","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",29.16,0,1,"Check-Out","2015-12-08"
"City Hotel",0,114,2017,"June",24,17,2,1,3,0,0,"BB","NOR","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",162,0,0,"Check-Out","2017-06-20"
"Resort Hotel",0,89,2017,"February",7,15,0,3,2,0,0,"BB","BEL","Online TA","TA/TO",0,0,0,"G","G",0,"No Deposit","242","NULL",0,"Transient",77.9,0,1,"Check-Out","2017-02-18"
"City Hotel",1,100,2016,"April",17,23,1,1,2,0,0,"HB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","1","NULL",0,"Transient",96,0,0,"Canceled","2016-02-09"
"Resort Hotel",0,119,2017,"June",23,8,2,8,2,0,0,"HB","BEL","Offline TA/TO","TA/TO",0,0,0,"D","D",0,"No Deposit","479","NULL",0,"Transient",97.4,0,0,"Check-Out","2017-06-18"
"City Hotel",1,608,2017,"March",10,9,0,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","1","NULL",0,"Transient",62,0,0,"Canceled","2015-10-21"
"City Hotel",0,10,2016,"August",35,27,2,3,2,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"A","A",2,"No Deposit","9","NULL",0,"Transient",140.8,1,1,"Check-Out","2016-09-01"
"City Hotel",0,86,2016,"April",17,17,2,1,2,0,0,"BB","GBR","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",96.3,0,1,"Check-Out","2016-04-20"
"City Hotel",0,23,2016,"December",53,30,0,2,2,0,0,"BB","USA","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",148,0,2,"Check-Out","2017-01-01"
"City Hotel",0,10,2015,"September",37,8,0,4,2,0,0,"BB","NOR","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",105,0,2,"Check-Out","2015-09-12"
"Resort Hotel",0,10,2017,"February",6,6,1,1,2,0,0,"Undefined","PRT","Groups","Corporate",0,0,0,"A","A",0,"No Deposit","NULL","507",0,"Transient-Party",90,0,0,"Check-Out","2017-02-08"
"Resort Hotel",0,7,2017,"May",19,10,0,2,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","146","NULL",0,"Transient",46,1,0,"Check-Out","2017-05-12"
"City Hotel",0,53,2016,"October",45,31,1,3,2,0,0,"BB","BEL","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",122,0,4,"Check-Out","2016-11-04"
"City Hotel",1,238,2017,"June",25,18,2,2,2,0,0,"BB","GBR","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",117,0,1,"Canceled","2017-06-18"
"Resort Hotel",1,49,2017,"February",9,28,0,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","C",1,"Non Refund","332","NULL",0,"Transient",35,0,0,"Canceled","2017-01-19"
"City Hotel",1,23,2017,"June",24,13,0,2,2,0,0,"HB","DEU","Online TA","TA/TO",0,0,0,"A","A",2,"No Deposit","9","NULL",0,"Transient",148,0,1,"Canceled","2017-05-21"
"City Hotel",1,205,2016,"October",44,28,1,2,1,0,0,"BB","GBR","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",109.8,0,3,"Canceled","2016-10-01"
"City Hotel",1,301,2017,"June",25,19,1,2,2,0,0,"BB","GBR","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",126.9,0,2,"Canceled","2017-02-13"
"Resort Hotel",1,393,2016,"October",41,8,2,2,2,0,0,"HB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","68","NULL",0,"Transient",72,0,0,"Canceled","2015-12-17"
"Resort Hotel",1,138,2016,"April",18,25,1,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"E","E",0,"Non Refund","NULL","NULL",0,"Transient",65,0,0,"Canceled","2016-01-18"
"Resort Hotel",0,30,2017,"February",7,17,0,1,2,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",48,0,1,"Check-Out","2017-02-18"
"Resort Hotel",0,6,2015,"December",50,9,0,2,1,0,0,"BB","PRT","Corporate","Corporate",1,0,2,"A","A",0,"No Deposit","NULL","47",0,"Transient",35,0,0,"Check-Out","2015-12-11"
"City Hotel",0,166,2016,"May",21,19,2,5,2,0,0,"BB","FRA","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","8","NULL",0,"Transient",105.28,0,1,"Check-Out","2016-05-26"
"City Hotel",0,109,2017,"April",17,25,0,3,2,0,0,"HB","FRA","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",159,0,2,"Check-Out","2017-04-28"
"Resort Hotel",0,150,2016,"February",8,19,2,5,1,0,0,"BB","NLD","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","8","NULL",0,"Transient",22.5,0,0,"Check-Out","2016-02-26"
"City Hotel",1,75,2017,"March",9,3,0,2,2,0,0,"BB","GBR","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",97.2,0,1,"Canceled","2017-02-05"
"City Hotel",0,110,2015,"December",50,9,0,4,2,0,0,"BB","FRA","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","56","NULL",69,"Transient-Party",70,0,0,"Check-Out","2015-12-13"
"Resort Hotel",0,10,2015,"November",48,28,0,1,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","8","NULL",0,"Transient-Party",25,0,1,"Check-Out","2015-11-29"
"Resort Hotel",1,26,2017,"August",34,25,1,2,2,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",216.67,0,1,"Canceled","2017-07-30"
"City Hotel",0,1,2016,"September",38,16,0,1,2,0,0,"SC","GBR","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",159,0,0,"Check-Out","2016-09-17"
"Resort Hotel",0,13,2015,"July",31,29,0,1,2,0,0,"BB","PRT","Direct","Direct",0,0,0,"D","E",0,"No Deposit","250","NULL",0,"Transient",185,1,1,"Check-Out","2015-07-30"
"City Hotel",1,14,2017,"July",29,20,1,3,1,0,0,"BB","ARE","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",139.5,0,2,"Canceled","2017-07-09"
"City Hotel",0,119,2016,"December",53,28,0,3,2,1,0,"HB","CHE","Direct","Direct",0,0,0,"E","G",1,"No Deposit","14","NULL",0,"Transient",202.33,0,1,"Check-Out","2016-12-31"
"City Hotel",0,98,2016,"May",21,21,2,4,2,0,0,"BB","AUT","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",132.6,0,1,"Check-Out","2016-05-27"
"Resort Hotel",0,155,2016,"August",35,22,1,5,2,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",170,0,2,"Check-Out","2016-08-28"
"City Hotel",1,92,2016,"April",16,11,1,5,2,0,0,"BB","DEU","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",99.45,0,0,"Canceled","2016-03-14"
"Resort Hotel",0,6,2016,"July",28,5,0,4,2,0,0,"BB","CN","Offline TA/TO","TA/TO",0,0,0,"D","D",0,"No Deposit","96","NULL",0,"Transient",86,0,0,"Check-Out","2016-07-09"
"City Hotel",1,313,2015,"August",35,26,0,2,2,0,0,"BB","PRT","Groups","TA/TO",0,1,0,"A","A",0,"Non Refund","1","NULL",0,"Transient-Party",62,0,0,"Canceled","2015-07-02"
"City Hotel",1,39,2016,"July",27,2,2,2,2,0,0,"BB","BEL","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",117.9,0,0,"Canceled","2016-05-25"
"City Hotel",1,155,2015,"July",27,2,2,5,2,0,0,"BB","PRT","Online TA","TA/TO",0,1,0,"A","A",1,"No Deposit","9","NULL",0,"Transient",76.5,0,1,"Canceled","2015-06-25"
"Resort Hotel",0,136,2016,"September",37,10,0,1,2,0,0,"BB","CHE","Offline TA/TO","TA/TO",0,0,0,"E","E",0,"No Deposit","251","NULL",0,"Transient-Party",98,0,0,"Check-Out","2016-09-11"
"City Hotel",0,504,2017,"August",32,12,2,1,2,0,0,"BB","USA","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","229","NULL",0,"Transient-Party",112.67,0,1,"Check-Out","2017-08-15"
"City Hotel",0,178,2017,"July",27,6,0,3,2,0,0,"SC","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",89.1,0,2,"Check-Out","2017-07-09"
"City Hotel",0,72,2015,"September",38,18,0,1,2,0,0,"HB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","6","NULL",0,"Transient-Party",108,0,0,"Check-Out","2015-09-19"
"Resort Hotel",0,1,2016,"May",19,4,0,1,1,0,0,"BB","PRT","Direct","Direct",0,0,3,"A","A",0,"No Deposit","NULL","NULL",0,"Transient",63,0,0,"Check-Out","2016-05-05"
"City Hotel",0,259,2017,"August",31,4,1,2,2,0,0,"SC","IRL","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",89.1,0,1,"Check-Out","2017-08-07"
"City Hotel",0,61,2016,"November",47,19,2,1,2,0,0,"BB","FRA","Offline TA/TO","TA/TO",0,0,0,"A","D",0,"No Deposit","28","NULL",0,"Transient",75,0,0,"Check-Out","2016-11-22"
"City Hotel",0,67,2017,"March",12,23,0,3,2,0,0,"BB","NLD","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","9","NULL",0,"Transient",133.2,0,1,"Check-Out","2017-03-26"
"Resort Hotel",0,21,2017,"June",23,9,0,2,2,0,1,"BB","ESP","Online TA","TA/TO",0,0,0,"A","A",1,"No Deposit","240","NULL",0,"Transient-Party",126,0,1,"Check-Out","2017-06-11"
"City Hotel",0,158,2016,"June",27,30,1,3,3,0,0,"BB","BEL","Online TA","TA/TO",0,0,0,"D","D",2,"No Deposit","9","NULL",0,"Transient-Party",121.55,0,2,"Check-Out","2016-07-04"
"City Hotel",1,25,2017,"February",8,25,1,1,3,0,0,"BB","NLD","Online TA","TA/TO",0,0,0,"D","D",3,"No Deposit","9","NULL",0,"Transient",158,0,0,"Canceled","2017-02-16"
"City Hotel",0,37,2016,"October",41,2,2,1,2,0,0,"BB","DEU","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","8","NULL",0,"Transient",126,0,1,"Check-Out","2016-10-05"
"Resort Hotel",0,10,2016,"March",12,17,0,1,1,0,0,"BB","PRT","Corporate","Corporate",0,0,0,"A","A",0,"No Deposit","NULL","337",0,"Transient-Party",30,0,1,"Check-Out","2016-03-18"
"Resort Hotel",0,118,2015,"December",49,1,0,5,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",32.4,0,1,"Check-Out","2015-12-06"
"Resort Hotel",1,248,2016,"December",52,22,2,3,1,0,0,"BB","FRA","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","240","NULL",0,"Transient",55.8,0,0,"Canceled","2016-07-19"
"City Hotel",0,316,2016,"May",22,26,0,3,2,0,0,"BB","AUT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","30","NULL",0,"Transient-Party",110,0,0,"Check-Out","2016-05-29"
"City Hotel",1,111,2017,"April",17,27,1,3,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","31","NULL",0,"Transient",120,0,0,"Canceled","2017-01-06"
"City Hotel",1,475,2016,"October",44,27,0,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","1","NULL",0,"Transient",62,0,0,"Canceled","2015-10-21"
"City Hotel",1,66,2016,"September",37,8,1,3,2,0,0,"BB","CHE","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",149.4,0,1,"Canceled","2016-07-06"
"Resort Hotel",1,36,2016,"March",13,24,1,3,2,0,0,"HB","PRT","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","240","NULL",0,"Transient",108.75,0,1,"Canceled","2016-03-19"
"City Hotel",0,13,2016,"June",24,8,0,2,2,0,0,"BB","SGP","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",121,0,1,"Check-Out","2016-06-10"
"City Hotel",0,64,2016,"May",21,17,0,2,1,0,0,"BB","ZAF","Corporate","TA/TO",0,0,0,"A","A",0,"No Deposit","NULL","218",0,"Transient-Party",130,0,0,"Check-Out","2016-05-19"
"City Hotel",0,2,2015,"October",42,13,0,3,1,0,0,"HB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","26","NULL",0,"Transient-Party",91,0,0,"Check-Out","2015-10-16"
"City Hotel",0,21,2016,"November",46,11,2,2,2,1,0,"BB","NLD","Online TA","TA/TO",0,0,0,"D","D",1,"No Deposit","9","NULL",0,"Transient",121.2,0,2,"Check-Out","2016-11-15"
"City Hotel",1,50,2015,"October",43,24,1,1,2,0,0,"BB","PRT","Groups","Direct",0,0,0,"A","A",0,"Non Refund","NULL","NULL",0,"Transient",75,0,0,"Canceled","2015-10-07"
"City Hotel",0,4,2016,"November",47,14,1,0,1,0,0,"BB","PRT","Direct","Corporate",1,1,28,"E","E",0,"No Deposit","NULL","NULL",0,"Transient",106,0,0,"Check-Out","2016-11-15"
"City Hotel",0,8,2015,"December",50,9,0,1,1,0,0,"BB","FRA","Corporate","Corporate",0,0,0,"A","A",0,"No Deposit","91","NULL",0,"Transient",79,0,0,"Check-Out","2015-12-10"
"City Hotel",1,139,2017,"June",24,12,1,1,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","20","NULL",0,"Transient",110,0,0,"Canceled","2017-01-24"
"City Hotel",0,23,2016,"January",1,2,2,1,2,0,0,"HB","ITA","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","26","NULL",0,"Transient-Party",109,0,0,"Check-Out","2016-01-05"
"City Hotel",0,15,2017,"May",22,31,0,1,2,0,0,"SC","LUX","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",140,0,1,"Check-Out","2017-06-01"
"City Hotel",1,47,2016,"April",18,25,1,4,2,1,0,"BB","HRV","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",119.17,0,0,"Canceled","2016-03-09"
"City Hotel",1,55,2016,"March",12,15,0,3,2,1,0,"BB","GBR","Direct","Direct",0,0,0,"D","D",0,"No Deposit","14","NULL",0,"Transient",96.9,0,0,"Canceled","2016-01-20"
"City Hotel",1,183,2016,"October",44,29,2,1,2,0,0,"SC","BEL","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",80.1,0,2,"Canceled","2016-09-02"
"City Hotel",1,122,2016,"August",32,3,0,4,3,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",139.95,0,1,"Canceled","2016-04-13"
"Resort Hotel",0,150,2017,"February",7,17,2,3,2,0,0,"HB","FRA","Offline TA/TO","TA/TO",0,0,0,"A","D",0,"No Deposit","6","NULL",0,"Transient",58.4,1,0,"Check-Out","2017-02-22"
"City Hotel",0,197,2016,"December",52,21,1,4,3,0,0,"HB","FRA","Offline TA/TO","TA/TO",0,0,0,"A","D",3,"No Deposit","3","NULL",0,"Transient-Party",160.6,0,0,"Check-Out","2016-12-26"
"City Hotel",0,2,2016,"April",18,27,1,4,2,0,0,"BB","GBR","Online TA","TA/TO",0,0,0,"F","F",0,"No Deposit","7","NULL",0,"Transient",162.47,0,2,"Check-Out","2016-05-02"
"City Hotel",0,154,2017,"July",28,15,2,5,2,0,0,"BB","GBR","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",116.1,0,0,"Check-Out","2017-07-22"
"Resort Hotel",1,116,2015,"August",34,17,2,5,2,0,0,"HB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","149","NULL",0,"Transient-Party",133,0,1,"Canceled","2015-05-12"
"City Hotel",1,74,2016,"September",40,27,0,2,2,0,0,"BB","BRA","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",149.4,0,0,"Canceled","2016-07-15"
"City Hotel",1,48,2017,"April",14,7,1,2,3,0,0,"BB","BRA","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",180,0,1,"Canceled","2017-04-04"
"Resort Hotel",0,250,2016,"September",38,11,2,5,2,0,0,"BB","GBR","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","36","NULL",0,"Transient",58.47,0,0,"Check-Out","2016-09-18"
"Resort Hotel",1,139,2016,"November",46,12,2,5,2,0,0,"BB","GBR","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","240","NULL",0,"Transient",46.8,0,0,"Canceled","2016-07-07"
"City Hotel",0,127,2016,"July",29,14,0,3,3,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","22","NULL",0,"Transient",96.9,0,1,"Check-Out","2016-07-17"
"Resort Hotel",0,307,2016,"May",22,22,4,6,2,0,0,"BB","GBR","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","40","NULL",0,"Contract",50.88,0,0,"Check-Out","2016-06-01"
"Resort Hotel",0,56,2017,"August",35,27,2,2,2,0,0,"HB","CHE","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient-Party",222,0,3,"Check-Out","2017-08-31"
"City Hotel",1,278,2017,"March",12,25,2,1,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","6","NULL",0,"Transient",90,0,0,"Canceled","2017-02-13"
"City Hotel",1,14,2017,"May",18,3,0,1,2,0,0,"SC","ISR","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",120,0,0,"Canceled","2017-04-23"
"City Hotel",1,192,2016,"May",20,12,0,3,2,0,0,"HB","PRT","Offline TA/TO","TA/TO",0,1,0,"A","A",0,"Non Refund","39","NULL",42,"Transient",135,0,0,"Canceled","2015-12-14"
"City Hotel",0,65,2016,"October",44,23,2,1,2,0,0,"BB","GBR","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","138","NULL",0,"Transient",80.75,0,1,"Check-Out","2016-10-26"
"City Hotel",0,76,2016,"November",47,17,0,3,2,1,0,"BB","GBR","Direct","Direct",0,0,0,"A","D",1,"No Deposit","14","NULL",0,"Transient",92.2,0,2,"Check-Out","2016-11-20"
"City Hotel",0,423,2017,"July",29,22,1,1,1,0,0,"HB","DEU","Offline TA/TO","TA/TO",0,0,0,"A","A",1,"No Deposit","6","NULL",0,"Transient-Party",95.5,0,0,"Check-Out","2017-07-24"
"Resort Hotel",0,183,2016,"April",16,16,1,1,1,0,0,"HB","DEU","Groups","TA/TO",0,0,0,"A","A",1,"No Deposit","298","NULL",0,"Transient-Party",54.5,0,0,"Check-Out","2016-04-18"
"City Hotel",1,1,2016,"February",8,14,1,0,2,0,0,"SC","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",79,0,0,"No-Show","2016-02-14"
"City Hotel",1,137,2016,"January",5,27,0,2,1,0,0,"BB","PRT","Groups","TA/TO",0,1,0,"A","A",0,"Non Refund","29","NULL",45,"Transient",70,0,0,"Canceled","2015-10-27"
"City Hotel",0,53,2015,"August",35,24,1,1,2,0,0,"BB","ESP","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",62,0,0,"Check-Out","2015-08-26"
