"hotel","is_canceled","lead_time","arrival_date_month","arrival_date_week_number","arrival_date_day_of_month","stays_in_weekend_nights","stays_in_week_nights","adults","children","babies","meal","country","days_in_waiting_list","customer_type","adr","reservation_status"
"City Hotel",1,322,"December",50,9,0,2,2,0,0,"BB","PRT",0,"Transient",52,"Canceled"
"City Hotel",0,27,"March",10,7,0,3,2,0,0,"BB","GBR",0,"Transient",118,"Check-Out"
"City Hotel",0,68,"April",14,5,0,4,2,0,0,"BB","ITA",7,"Transient-Party",110,"Check-Out"
"City Hotel",0,224,"August",34,22,3,5,2,0,0,"BB","GBR",0,"Transient",72.76,"Check-Out"
"City Hotel",0,115,"March",13,26,2,1,2,0,0,"BB","FRA",0,"Transient",58,"Check-Out"
"City Hotel",0,46,"August",34,17,1,1,2,0,0,"BB","ESP",0,"Transient-Party",62,"Check-Out"
"City Hotel",0,1,"September",38,19,2,1,1,0,0,"BB","GBR",0,"Contract",170,"Check-Out"
"Resort Hotel",1,169,"February",5,2,0,3,2,0,0,"BB","GBR",0,"Transient",37.8,"Canceled"
"Resort Hotel",1,12,"January",3,21,0,1,2,1,0,"BB","PRT",0,"Transient",65.5,"Canceled"
"City Hotel",0,232,"August",35,22,1,4,3,0,0,"BB","ESP",0,"Transient",167.95,"Check-Out"
"City Hotel",1,211,"May",23,31,0,3,2,0,0,"HB","PRT",46,"Transient",115,"Canceled"
"City Hotel",0,1,"July",30,20,0,1,1,0,0,"SC","FRA",0,"Transient",99,"Check-Out"
"City Hotel",0,34,"June",25,19,1,2,2,0,0,"SC","BRA",0,"Transient",120,"Check-Out"
"Resort Hotel",0,139,"May",21,17,2,6,2,0,0,"HB","Unknown",0,"Transient",5.25,"Check-Out"
"City Hotel",0,56,"November",48,24,0,3,2,0,0,"BB","GBR",0,"Transient-Party",95.38,"Check-Out"
"Resort Hotel",1,45,"March",12,19,2,1,2,2,0,"BB","PRT",0,"Transient",65.65,"Canceled"
"City Hotel",0,1,"April",17,27,0,1,2,0,0,"SC","PRT",0,"Transient",160,"Check-Out"
"Resort Hotel",0,182,"July",30,29,2,6,2,1,1,"HB","ESP",0,"Transient",204.03,"Check-Out"
"Resort Hotel",0,115,"August",34,15,1,2,2,2,0,"BB","ESP",0,"Transient",271,"Check-Out"
"Resort Hotel",1,28,"July",30,20,2,5,2,1,0,"FB","PRT",0,"Transient",240.64,"Canceled"
"City Hotel",0,5,"August",34,20,0,1,2,0,0,"BB","USA",0,"Transient",130,"Check-Out"
"Resort Hotel",0,211,"May",20,14,1,1,2,0,0,"HB","DEU",0,"Transient-Party",62,"Check-Out"
"City Hotel",1,226,"July",28,9,2,1,2,0,0,"BB","PRT",0,"Transient",110,"Canceled"
"City Hotel",0,423,"July",29,22,1,1,2,0,0,"HB","DEU",0,"Transient-Party",122.4,"Check-Out"
"City Hotel",0,41,"July",30,19,0,2,2,0,1,"HB","ESP",0,"Transient",161.1,"Check-Out"
"City Hotel",1,91,"April",15,4,1,2,2,0,0,"BB","PRT",0,"Transient",80,"Canceled"
"Resort Hotel",1,157,"July",30,26,2,8,1,2,0,"HB","ESP",0,"Transient",266.5,"Canceled"
"Resort Hotel",1,109,"September",36,1,2,5,2,2,0,"BB","PRT",0,"Transient",145,"Canceled"
"Resort Hotel",1,277,"June",25,12,2,2,2,0,0,"Undefined","PRT",0,"Transient",110,"Canceled"
"City Hotel",1,117,"April",18,29,0,2,2,2,0,"BB","PRT",0,"Transient",123.62,"Canceled"
"City Hotel",0,80,"November",46,13,1,2,2,0,0,"BB","ESP",0,"Contract",64,"Check-Out"
"City Hotel",0,8,"May",19,11,0,1,2,0,0,"SC","IRL",0,"Transient-Party",150,"Check-Out"
"Resort Hotel",0,75,"October",43,20,0,5,3,0,0,"BB","GBR",0,"Contract",67.15,"Check-Out"
"City Hotel",0,81,"May",18,2,0,2,2,0,0,"SC","DEU",0,"Transient",117,"Check-Out"
"City Hotel",1,36,"August",31,1,0,3,2,0,0,"SC","GBR",0,"Transient",140,"Canceled"
"Resort Hotel",0,80,"August",35,26,0,2,2,0,0,"BB","FRA",0,"Transient",120.6,"Check-Out"
"City Hotel",0,14,"October",42,15,0,1,1,0,0,"BB","PRT",0,"Transient-Party",100,"Check-Out"
"City Hotel",1,139,"July",27,2,0,1,2,0,0,"SC","ESP",0,"Transient",85.5,"Canceled"
"City Hotel",0,61,"August",31,4,0,1,2,1,1,"BB","CN",0,"Transient",146,"Check-Out"
"Resort Hotel",1,3,"July",27,2,0,3,2,0,0,"HB","PRT",0,"Transient",136.33,"Canceled"
"City Hotel",0,212,"May",21,20,2,3,2,0,0,"BB","DEU",0,"Transient-Party",78,"Check-Out"
"Resort Hotel",0,0,"December",53,28,0,0,2,0,0,"BB","PRT",0,"Transient",0,"Check-Out"
"City Hotel",1,275,"October",41,5,1,4,2,0,0,"BB","PRT",12,"Transient",90,"Canceled"
"City Hotel",0,211,"October",41,7,0,2,2,0,0,"HB","ITA",0,"Transient",143.1,"Check-Out"
"Resort Hotel",0,6,"April",18,30,1,1,2,0,0,"BB","Unknown",0,"Transient",95,"Check-Out"
"City Hotel",0,3,"May",19,9,5,10,1,0,0,"BB","FRA",0,"Transient",110,"Check-Out"
"City Hotel",0,119,"May",19,11,0,3,2,0,0,"SC","COL",0,"Transient-Party",120,"Check-Out"
"City Hotel",1,275,"October",41,5,1,4,2,0,0,"BB","PRT",0,"Transient",90,"Canceled"
"City Hotel",1,1,"July",28,7,0,1,2,0,0,"SC","GBR",0,"Transient",149,"Canceled"
"City Hotel",0,135,"March",9,3,0,2,2,0,0,"SC","GBR",0,"Transient",79.2,"Check-Out"
"Resort Hotel",0,225,"May",22,26,0,3,1,0,0,"BB","GBR",0,"Transient-Party",60,"Check-Out"
"Resort Hotel",0,210,"June",22,3,4,6,2,0,0,"BB","GBR",0,"Contract",68.4,"Check-Out"
"City Hotel",0,127,"April",18,28,1,3,2,0,0,"BB","USA",7,"Transient-Party",90,"Check-Out"
"City Hotel",0,1,"April",16,16,0,1,2,0,0,"SC","Unknown",0,"Transient",89,"Check-Out"
"City Hotel",1,20,"December",50,4,2,0,1,0,0,"Unknown","PRT",0,"Transient",67,"Canceled"
"City Hotel",0,62,"April",18,25,1,2,2,0,0,"SC","ROU",0,"Transient",94.8,"Check-Out"
"City Hotel",1,178,"April",18,28,0,3,1,0,0,"BB","PRT",46,"Transient",110,"Canceled"
"City Hotel",0,28,"June",25,14,0,3,1,0,0,"BB","NLD",0,"Transient",108.42,"Check-Out"
"City Hotel",0,39,"September",38,13,2,2,2,0,0,"BB","BRA",0,"Contract",94.5,"Check-Out"
"Resort Hotel",0,193,"July",30,23,4,6,2,0,0,"BB","PRT",0,"Transient",128,"Check-Out"
"Resort Hotel",1,102,"September",38,18,2,4,2,0,0,"BB","PRT",0,"Transient",80.75,"Canceled"
"City Hotel",0,119,"July",31,26,0,3,3,0,0,"BB","SWE",0,"Transient",137.7,"Check-Out"
"Resort Hotel",0,45,"March",10,1,1,5,2,0,0,"HB","DEU",0,"Transient-Party",81,"Check-Out"
"City Hotel",0,234,"July",28,10,1,2,2,2,0,"BB","DEU",0,"Transient",179.1,"Check-Out"
"City Hotel",0,8,"April",17,29,0,1,2,0,0,"BB","NLD",0,"Transient-Party",190,"Check-Out"
"City Hotel",0,103,"May",19,5,1,3,2,0,0,"Unknown","NOR",0,"Transient",95.88,"Check-Out"
"City Hotel",1,18,"August",35,29,2,5,2,0,0,"BB","PRT",0,"Contract",98.57,"Canceled"
"City Hotel",1,201,"June",24,14,0,4,2,0,0,"BB","PRT",0,"Transient",110,"Canceled"
"City Hotel",0,22,"February",6,9,2,3,2,0,0,"BB","ESP",0,"Transient",66.53,"Check-Out"
"City Hotel",0,119,"August",33,14,2,2,2,0,0,"Unknown","Unknown",0,"Transient",76.5,"Check-Out"
"City Hotel",0,113,"June",24,9,0,3,2,0,0,"SC","FRA",0,"Transient",116.1,"Check-Out"
"City Hotel",0,423,"June",24,14,0,3,2,0,0,"BB","GBR",0,"Transient-Party",112.67,"Check-Out"
"City Hotel",0,41,"March",12,13,2,1,2,0,0,"BB","POL",0,"Transient-Party",90,"Check-Out"
"Resort Hotel",0,41,"April",17,23,2,3,2,0,0,"BB","GBR",0,"Transient",59.22,"Check-Out"
"City Hotel",0,1,"September",37,9,0,3,2,0,0,"BB","FRA",0,"Contract",117,"Check-Out"
"Resort Hotel",1,107,"May",23,29,4,6,2,0,0,"BB","PRT",0,"Transient",79.2,"Canceled"
"Resort Hotel",0,2,"June",22,1,0,1,1,0,0,"Unknown","PRT",0,"Transient",75,"Check-Out"
"City Hotel",0,165,"July",30,18,1,1,3,0,0,"BB","DEU",0,"Transient",142.2,"Check-Out"
"City Hotel",1,185,"September",38,15,0,3,2,0,0,"SC","GBR",0,"Transient",116.1,"Canceled"
"City Hotel",1,245,"July",28,6,2,4,1,0,0,"BB","PRT",0,"Transient",110,"Canceled"
"City Hotel",1,210,"June",25,19,1,3,2,0,0,"BB","PRT",0,"Transient",130,"Canceled"
"Resort Hotel",1,75,"September",37,7,2,5,2,0,0,"BB","PRT",0,"Transient",98,"Canceled"
"City Hotel",0,14,"November",46,11,0,1,1,0,0,"BB","NOR",0,"Transient",152,"Check-Out"
"Resort Hotel",0,4,"January",3,21,0,1,2,0,0,"HB","ESP",0,"Transient",90,"Check-Out"
"City Hotel",1,109,"February",8,19,1,2,2,0,0,"SC","Unknown",0,"Transient",67.5,"Canceled"
"City Hotel",0,55,"September",37,6,2,0,2,0,0,"BB","FRA",0,"Transient-Party",75,"Check-Out"
"City Hotel",1,22,"January",2,14,0,1,1,0,0,"BB","PRT",0,"Transient",75,"Canceled"
"City Hotel",0,396,"June",26,25,2,0,2,0,0,"HB","DEU",7,"Transient-Party",122.4,"Check-Out"
"City Hotel",0,0,"October",41,5,0,0,3,0,0,"BB","PRT",0,"Transient",0,"Check-Out"
"City Hotel",0,109,"July",29,11,3,5,2,0,0,"BB","Unknown",0,"Transient",113.26,"Check-Out"
"City Hotel",1,89,"November",48,23,1,2,2,0,0,"BB","Unknown",0,"Contract",72.25,"Canceled"
"City Hotel",1,33,"December",50,9,0,2,2,0,0,"BB","PRT",0,"Transient",110,"Canceled"
"City Hotel",0,80,"May",18,2,0,4,2,0,0,"BB","DEU",0,"Transient",99,"Check-Out"
"City Hotel",0,0,"September",40,27,0,1,3,0,0,"BB","PRT",0,"Transient-Party",205,"Check-Out"
"Resort Hotel",0,85,"October",44,25,0,2,2,0,0,"BB","Unknown",0,"Transient",88,"Check-Out"
"City Hotel",0,1,"November",47,16,0,3,2,0,0,"BB","PRT",0,"Transient",100,"Check-Out"
"Resort Hotel",1,69,"July",28,9,2,6,2,0,0,"HB","PRT",0,"Transient",118.13,"Canceled"
"City Hotel",1,105,"December",53,29,0,4,2,1,0,"BB","PRT",0,"Transient",102.5,"Canceled"
"City Hotel",0,102,"April",15,9,2,3,2,0,0,"BB","DEU",0,"Transient",118.8,"Check-Out"
"City Hotel",1,391,"July",31,27,0,2,2,0,0,"BB","PRT",0,"Transient",65,"Canceled"
"City Hotel",1,172,"June",26,24,0,2,1,0,0,"BB","PRT",0,"Transient-Party",95,"Canceled"
"City Hotel",0,0,"August",35,26,0,1,3,0,0,"BB","PRT",0,"Transient",151,"Check-Out"
"City Hotel",1,9,"November",47,20,0,2,2,0,0,"BB","PRT",0,"Transient",77.93,"Canceled"
"City Hotel",0,12,"February",7,13,1,0,2,0,0,"HB","PRT",0,"Transient",163,"Check-Out"
"City Hotel",1,45,"April",14,7,0,2,2,0,0,"BB","ITA",0,"Transient",135,"Canceled"
"Resort Hotel",0,119,"September",38,15,4,10,2,0,0,"BB","GBR",0,"Transient",71.66,"Check-Out"
"City Hotel",1,87,"May",22,30,0,3,2,0,0,"SC","USA",0,"Transient",130.67,"Canceled"
"City Hotel",0,8,"April",15,8,0,1,1,0,0,"BB","FRA",0,"Transient",95,"Check-Out"
"City Hotel",0,19,"December",52,26,2,1,2,0,0,"BB","FRA",0,"Transient",58,"Check-Out"
"City Hotel",0,27,"August",36,30,0,1,2,0,0,"BB","ESP",0,"Group",93.5,"Check-Out"
"Resort Hotel",1,7,"May",22,27,0,1,1,0,0,"HB","PRT",0,"Transient",58,"Canceled"
"City Hotel",0,199,"April",16,14,1,3,2,0,0,"BB","DEU",0,"Contract",106.2,"Check-Out"
"City Hotel",0,8,"February",7,15,0,2,1,0,0,"BB","FRA",0,"Transient-Party",65,"Check-Out"
"City Hotel",0,1,"February",8,22,0,1,1,0,0,"BB","PRT",0,"Transient",80,"Check-Out"
"City Hotel",0,170,"August",32,11,2,2,2,0,0,"BB","FRA",0,"Transient-Party",175.5,"Check-Out"
"Resort Hotel",1,211,"September",37,7,0,3,1,0,0,"BB","PRT",0,"Transient",89,"Canceled"
"City Hotel",0,72,"September",38,18,0,1,2,0,0,"HB","PRT",0,"Transient-Party",108,"Check-Out"
"City Hotel",1,127,"November",47,13,2,1,2,0,0,"SC","BRA",0,"Transient",112.67,"Canceled"
"City Hotel",1,95,"July",30,28,0,2,2,0,0,"SC","GBR",0,"Transient",125,"Canceled"
"City Hotel",1,341,"September",39,23,0,2,2,0,0,"BB","PRT",12,"Transient-Party",62,"Canceled"
"Resort Hotel",0,1,"January",4,24,0,2,1,0,0,"BB","PRT",0,"Transient",43,"Check-Out"
"Resort Hotel",0,81,"February",5,2,0,3,2,0,0,"BB","GBR",0,"Transient-Party",42,"Check-Out"
"City Hotel",1,36,"November",48,25,0,4,2,0,0,"BB","PRT",0,"Contract",94.99,"Canceled"
"Resort Hotel",0,0,"January",4,23,0,1,2,0,0,"BB","PRT",0,"Transient",45,"Check-Out"
"Resort Hotel",0,199,"May",19,2,1,1,2,0,0,"HB","DEU",0,"Transient-Party",62,"Check-Out"
"City Hotel",0,129,"July",30,24,1,3,3,0,0,"BB","FRA",0,"Transient",175.5,"Check-Out"
"City Hotel",1,265,"July",28,9,0,2,2,0,0,"BB","PRT",0,"Contract",62,"Canceled"
"City Hotel",0,218,"June",24,15,0,3,2,0,0,"BB","GBR",0,"Transient",130.5,"Check-Out"
"City Hotel",0,57,"September",39,21,0,2,2,0,0,"BB","PRT",0,"Transient",101.52,"Check-Out"
"City Hotel",0,0,"November",46,8,0,0,1,0,0,"BB","PRT",0,"Transient",0,"Check-Out"
"Resort Hotel",0,12,"July",28,11,0,1,1,0,0,"Unknown","PRT",0,"Transient-Party",135,"Check-Out"
"City Hotel",0,79,"July",28,12,0,4,2,0,0,"BB","GBR",0,"Transient",150,"Check-Out"
"City Hotel",1,266,"May",18,3,0,3,2,0,0,"BB","PRT",0,"Transient",100,"Canceled"
"City Hotel",0,169,"April",16,22,2,2,1,0,0,"BB","PRT",48,"Transient-Party",63.5,"Check-Out"
"Resort Hotel",0,151,"September",36,11,2,1,2,0,0,"BB","CHE",0,"Transient",160.4,"Check-Out"
"City Hotel",0,35,"October",42,12,0,4,2,0,0,"BB","BRA",0,"Transient",170,"Check-Out"
"Resort Hotel",0,62,"April",18,25,1,3,1,0,0,"FB","IRL",0,"Transient",53.01,"Check-Out"
"Resort Hotel",1,311,"August",32,7,1,3,2,0,0,"HB","CHE",0,"Transient",201.6,"Canceled"
"City Hotel",1,10,"March",12,13,1,0,2,0,0,"SC","BRA",0,"Transient",97,"Canceled"
"Resort Hotel",1,23,"August",33,12,1,2,2,0,0,"BB","ESP",0,"Transient",219,"Canceled"
"Resort Hotel",0,143,"April",18,26,2,6,2,0,0,"HB","ROU",0,"Transient",81,"Check-Out"
"City Hotel",1,100,"December",52,25,0,1,3,0,0,"BB","PRT",0,"Transient",120,"Canceled"
"City Hotel",0,180,"July",29,22,2,5,2,0,0,"BB","FRA",0,"Transient-Party",130.5,"Check-Out"
"City Hotel",0,49,"March",10,9,1,3,2,0,0,"SC","KOR",0,"Transient",74.8,"Check-Out"
"Resort Hotel",0,197,"April",18,30,1,1,2,0,0,"HB","DEU",0,"Transient-Party",85,"Check-Out"
"Resort Hotel",0,8,"August",33,17,1,3,2,0,0,"BB","PRT",0,"Transient-Party",210,"Check-Out"
"City Hotel",1,92,"March",11,15,0,3,2,0,0,"BB","PRT",0,"Transient",85,"Canceled"
"City Hotel",1,281,"April",16,14,0,2,2,0,0,"BB","PRT",0,"Transient",62,"Canceled"
"Resort Hotel",0,61,"September",39,24,2,1,2,0,0,"BB","IRL",0,"Transient",129.33,"Check-Out"
"City Hotel",0,115,"March",12,18,0,2,2,0,0,"HB","PRT",0,"Transient-Party",90,"Check-Out"
"City Hotel",1,150,"June",24,17,2,3,1,0,0,"BB","PRT",0,"Transient",120,"Canceled"
"City Hotel",0,17,"December",49,3,2,3,2,0,0,"Unknown","ESP",0,"Transient",91,"Check-Out"
"City Hotel",0,36,"July",29,11,1,1,2,0,0,"BB","AUT",0,"Transient",130.5,"Check-Out"
"City Hotel",1,50,"October",43,24,0,1,2,0,0,"HB","PRT",0,"Transient",146,"Canceled"
"City Hotel",0,58,"September",37,8,1,3,1,0,0,"BB","DEU",0,"Transient",90.95,"Check-Out"
"City Hotel",1,89,"June",26,29,1,3,2,0,0,"SC","GBR",0,"Transient",120,"Canceled"
"Resort Hotel",0,94,"February",7,13,1,3,2,0,0,"HB","GBR",7,"Transient",120,"Check-Out"
"City Hotel",0,150,"September",40,25,2,0,2,0,0,"BB","ITA",0,"Transient",91.48,"Check-Out"
"City Hotel",0,36,"October",42,13,0,3,2,0,0,"HB","PRT",0,"Transient-Party",112,"Check-Out"
"City Hotel",0,35,"April",15,4,1,3,2,0,0,"BB","DEU",0,"Transient",85.5,"Check-Out"
"City Hotel",0,4,"November",49,29,0,3,2,0,0,"HB","ITA",0,"Transient",138.33,"Check-Out"
"Resort Hotel",0,10,"July",29,16,2,3,2,0,0,"BB","IRL",0,"Transient-Party",150.2,"Check-Out"
"City Hotel",1,302,"October",41,6,0,3,2,0,0,"BB","PRT",0,"Transient",105,"Canceled"
"City Hotel",0,42,"August",35,21,4,5,3,0,0,"BB","PRT",0,"Transient",128,"Check-Out"
"Resort Hotel",0,78,"July",28,10,2,5,2,0,0,"HB","PRT",0,"Transient",134.43,"Check-Out"
"Resort Hotel",0,63,"October",41,5,2,5,1,0,0,"BB","IRL",0,"Transient",71.71,"Check-Out"
"City Hotel",0,72,"October",44,28,0,3,2,0,0,"BB","ISR",58,"Transient-Party",85.67,"Check-Out"
"Resort Hotel",0,6,"February",8,24,0,1,2,0,0,"BB","PRT",0,"Transient",61.2,"Check-Out"
"City Hotel",1,16,"May",23,29,1,0,2,0,0,"Unknown","GBR",0,"Transient",111,"Canceled"
"City Hotel",0,138,"April",17,23,2,2,2,0,0,"BB","DEU",0,"Transient",90.95,"Check-Out"
"City Hotel",0,35,"August",34,22,0,4,2,0,0,"BB","FRA",0,"Transient",131.8,"Check-Out"
"City Hotel",1,295,"April",18,28,0,2,2,0,0,"BB","PRT",0,"Transient",62,"Canceled"
"Resort Hotel",0,68,"May",23,30,1,1,2,0,0,"HB","Unknown",0,"Transient",97,"Check-Out"
"Resort Hotel",1,245,"September",39,25,0,1,2,0,0,"HB","PRT",0,"Transient",80,"Canceled"
"Resort Hotel",0,185,"September",39,21,1,1,2,0,0,"HB","FRA",0,"Transient-Party",90,"Check-Out"
"Resort Hotel",0,86,"June",26,30,0,2,2,0,0,"BB","PRT",0,"Transient",127,"Check-Out"
"Resort Hotel",1,125,"March",10,9,2,4,2,0,0,"BB","PRT",0,"Transient",42,"Canceled"
"Resort Hotel",0,0,"November",46,11,0,1,2,0,0,"BB","GBR",0,"Transient",65,"Check-Out"
"Resort Hotel",0,69,"February",8,25,2,5,2,0,0,"BB","BEL",0,"Transient",53.14,"Check-Out"
"City Hotel",1,75,"March",12,17,1,3,2,0,0,"BB","PRT",0,"Transient",120,"Canceled"
"City Hotel",1,112,"April",14,4,0,2,2,0,0,"BB","PRT",0,"Transient",95,"Canceled"
"Resort Hotel",0,80,"July",31,30,2,7,2,0,0,"BB","IRL",0,"Transient",123,"Check-Out"
"City Hotel",1,116,"February",8,28,2,1,1,0,0,"BB","PRT",0,"Transient-Party",1,"No-Show"
"City Hotel",1,78,"April",17,29,2,1,2,0,0,"BB","PRT",0,"Transient",90,"Canceled"
"City Hotel",1,198,"April",16,14,0,3,2,0,0,"BB","PRT",39,"Transient",65,"Canceled"
"Resort Hotel",0,80,"October",41,10,1,1,2,0,0,"BB","GBR",0,"Transient",67.5,"Check-Out"
"Resort Hotel",0,109,"September",39,21,2,5,2,0,0,"BB","GBR",0,"Contract",74.93,"Check-Out"
"Resort Hotel",1,304,"June",23,8,2,3,2,0,0,"HB","PRT",0,"Transient",94,"Canceled"
"Resort Hotel",0,118,"December",49,1,2,5,2,0,0,"BB","BEL",0,"Transient",29.16,"Check-Out"
"City Hotel",0,114,"June",24,17,2,1,3,0,0,"BB","NOR",0,"Transient",162,"Check-Out"
"Resort Hotel",0,89,"February",7,15,0,3,2,0,0,"BB","BEL",0,"Transient",77.9,"Check-Out"
"City Hotel",1,100,"April",17,23,1,1,2,0,0,"HB","PRT",0,"Transient",96,"Canceled"
"Resort Hotel",0,119,"June",23,8,2,8,2,0,0,"HB","BEL",0,"Transient",97.4,"Check-Out"
"City Hotel",1,608,"March",10,9,0,2,2,0,0,"BB","PRT",0,"Transient",62,"Canceled"
"City Hotel",0,10,"August",35,27,2,3,2,0,0,"BB","ESP",0,"Transient",140.8,"Check-Out"
"City Hotel",0,86,"April",17,17,2,1,2,0,0,"BB","GBR",0,"Transient",96.3,"Check-Out"
"City Hotel",0,23,"December",53,30,0,2,2,0,0,"BB","USA",0,"Transient",148,"Check-Out"
"City Hotel",0,10,"September",37,8,0,4,2,0,0,"BB","NOR",0,"Transient",105,"Check-Out"
"Resort Hotel",0,10,"February",6,6,1,1,2,0,0,"Undefined","PRT",7,"Transient-Party",90,"Check-Out"
"Resort Hotel",0,7,"May",19,10,0,2,1,0,0,"BB","PRT",0,"Transient",27,"Check-Out"
"City Hotel",0,53,"October",45,31,1,3,2,0,0,"BB","BEL",0,"Transient",122,"Check-Out"
"City Hotel",1,238,"June",25,18,2,2,2,0,0,"BB","GBR",0,"Transient",117,"Canceled"
"Resort Hotel",1,49,"February",9,28,0,2,2,0,0,"BB","Unknown",0,"Transient",35,"Canceled"
"City Hotel",1,23,"June",24,13,0,2,2,0,0,"HB","DEU",0,"Transient",148,"Canceled"
"City Hotel",1,205,"October",44,28,1,2,1,0,0,"BB","GBR",0,"Transient",109.8,"Canceled"
"City Hotel",1,301,"June",25,19,1,2,2,0,0,"BB","GBR",0,"Transient",126.9,"Canceled"
"Resort Hotel",1,393,"October",41,8,2,2,2,0,0,"HB","PRT",0,"Transient",72,"Canceled"
"Resort Hotel",1,138,"April",18,25,1,2,2,0,0,"BB","PRT",0,"Transient",65,"Canceled"
"Resort Hotel",0,30,"February",7,17,0,1,2,0,0,"BB","ESP",0,"Transient",48,"Check-Out"
"Resort Hotel",0,6,"December",50,9,0,2,1,0,0,"BB","PRT",0,"Transient",35,"Check-Out"
"City Hotel",0,166,"May",21,19,2,5,2,0,0,"BB","FRA",0,"Transient",105.28,"Check-Out"
"City Hotel",0,109,"April",17,25,0,3,2,0,0,"HB","FRA",0,"Transient",159,"Check-Out"
"Resort Hotel",0,150,"February",8,19,2,5,1,0,0,"BB","NLD",0,"Transient",22.5,"Check-Out"
"City Hotel",1,75,"March",9,3,0,2,2,0,0,"BB","GBR",0,"Transient",97.2,"Canceled"
"City Hotel",0,110,"December",50,9,0,4,2,0,0,"BB","FRA",69,"Transient-Party",70,"Check-Out"
"Resort Hotel",0,10,"November",48,28,0,1,1,0,0,"BB","PRT",0,"Transient-Party",25,"Check-Out"
"Resort Hotel",1,26,"August",34,25,1,2,2,0,0,"BB","ESP",0,"Transient",216.67,"Canceled"
"City Hotel",0,1,"September",38,16,0,1,2,0,0,"SC","GBR",0,"Transient",159,"Check-Out"
"Resort Hotel",0,13,"July",31,29,0,1,2,0,0,"BB","PRT",0,"Transient",185,"Check-Out"
"City Hotel",1,14,"July",29,20,1,3,1,0,0,"BB","ARE",0,"Transient",139.5,"Canceled"
"City Hotel",0,119,"December",53,28,0,3,2,1,0,"HB","CHE",0,"Transient",202.33,"Check-Out"
"City Hotel",0,98,"May",21,21,2,4,2,0,0,"BB","AUT",0,"Transient",132.6,"Check-Out"
"Resort Hotel",0,155,"August",35,22,1,5,2,0,0,"BB","ESP",0,"Transient",170,"Check-Out"
"City Hotel",1,92,"April",16,11,1,5,2,0,0,"BB","DEU",0,"Transient",99.45,"Canceled"
"Resort Hotel",0,6,"July",28,5,0,4,2,0,0,"BB","CN",0,"Transient",86,"Check-Out"
"City Hotel",1,313,"August",35,26,0,2,2,0,0,"BB","PRT",0,"Transient-Party",62,"Canceled"
"City Hotel",1,39,"July",27,2,2,2,2,0,0,"BB","BEL",0,"Transient",117.9,"Canceled"
"City Hotel",1,155,"July",27,2,2,5,2,0,0,"BB","PRT",0,"Transient",76.5,"Canceled"
"Resort Hotel",0,136,"September",37,10,0,1,2,0,0,"BB","CHE",0,"Transient-Party",98,"Check-Out"
"City Hotel",0,504,"August",32,12,2,1,2,0,0,"BB","USA",0,"Transient-Party",112.67,"Check-Out"
"City Hotel",0,178,"July",27,6,0,3,2,0,0,"SC","PRT",0,"Transient",89.1,"Check-Out"
"City Hotel",0,72,"September",38,18,0,1,2,0,0,"HB","PRT",0,"Transient-Party",90,"Check-Out"
"Resort Hotel",0,1,"May",19,4,0,1,1,0,0,"BB","PRT",0,"Transient",63,"Check-Out"
"City Hotel",0,259,"August",31,4,1,2,2,0,0,"SC","Unknown",0,"Transient",99,"Check-Out"
"City Hotel",0,61,"November",47,19,2,1,2,0,0,"BB","FRA",0,"Transient",75,"Check-Out"
"City Hotel",0,67,"March",12,23,0,3,2,0,0,"BB","NLD",0,"Transient",133.2,"Check-Out"
"Resort Hotel",0,21,"June",23,9,0,2,2,0,1,"BB","ESP",0,"Transient-Party",126,"Check-Out"
"City Hotel",0,158,"June",27,30,1,3,3,0,0,"BB","BEL",0,"Transient-Party",121.55,"Check-Out"
"City Hotel",1,25,"February",8,25,1,1,3,0,0,"BB","Unknown",0,"Transient",158,"Canceled"
"City Hotel",0,37,"October",41,2,2,1,2,0,0,"BB","DEU",0,"Transient",126,"Check-Out"
"Resort Hotel",0,10,"March",12,17,0,1,1,0,0,"BB","PRT",0,"Transient-Party",30,"Check-Out"
"Resort Hotel",0,118,"December",49,1,0,5,2,0,0,"BB","PRT",0,"Transient",32.4,"Check-Out"
"Resort Hotel",1,248,"December",52,22,2,3,1,0,0,"BB","FRA",0,"Transient",55.8,"Canceled"
"City Hotel",0,316,"May",22,26,0,3,2,0,0,"BB","AUT",0,"Transient-Party",110,"Check-Out"
"City Hotel",1,111,"April",17,27,1,3,2,0,0,"BB","PRT",0,"Transient",120,"Canceled"
"City Hotel",1,475,"October",44,27,0,2,2,0,0,"BB","PRT",12,"Transient",62,"Canceled"
"City Hotel",1,66,"September",37,8,1,3,2,0,0,"Unknown","CHE",0,"Transient",149.4,"Canceled"
"Resort Hotel",1,36,"March",13,24,1,3,2,0,0,"HB","PRT",0,"Transient",108.75,"Canceled"
"City Hotel",0,13,"June",24,8,0,2,2,0,0,"BB","SGP",0,"Transient",121,"Check-Out"
"City Hotel",0,64,"May",21,17,0,2,1,0,0,"BB","ZAF",0,"Transient-Party",130,"Check-Out"
"City Hotel",0,2,"October",42,13,0,3,1,0,0,"HB","PRT",0,"Transient-Party",91,"Check-Out"
"City Hotel",0,21,"November",46,11,2,2,2,1,0,"BB","NLD",0,"Transient",121.2,"Check-Out"
"City Hotel",1,50,"October",43,24,1,1,2,0,0,"Unknown","PRT",0,"Transient",75,"Canceled"
